FullNameCache,Country,Locality,Latitude,Longitude,CollectionDateBegin,outlier_detected,outlier_status,outlier_confidence,outlier_severity,outlier_score,outlier_primary_detector,outlier_primary_field,outlier_model_count,llm_flagged,outlier_reason,outlier_summary
Salvia nemorosa L.,Germany,"Sachsen-Anhalt, Wörlitz",51.84527969360352,12.411109924316406,2014-08-28,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Salvia nemorosa L.,Germany,"Sachsen-Anhalt, Wörlitz",51.84527969360352,12.411109924316406,2014-08-28,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Chenopodium pratericola Rydb.,Germany,"Sachsen-Anhalt, O Bräunigk",51.78083038330078,12.514169692993164,2014-08-29,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Chondrilla juncea L.,Germany,"Sachsen-Anhalt, O Bräunigk",51.78083038330078,12.514169692993164,2014-08-29,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Sisymbrium altissimum L.,Germany,"Sachsen-Anhalt, O Bräunigk",51.78083038330078,12.514169692993164,2014-08-29,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Achillea millefolium L.,Germany,"Sachsen-Anhalt, O Bräunigk",51.78083038330078,12.514169692993164,2014-08-29,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Hieracium L.,Germany,"Sachsen-Anhalt, N Rosslau",51.9013900756836,12.243330001831056,2014-09-02,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Hieracium L.,Germany,"Sachsen-Anhalt, N Rosslau",51.9013900756836,12.243330001831056,2014-09-02,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Scabiosa columbaria subsp. ochroleuca (L.) Čelak.,Germany,"Sachsen-Anhalt, SW Coswig",51.87889099121094,12.42527961730957,2014-09-05,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Lathyrus tuberosus L.,Germany,"Sachsen-Anhalt, SW Coswig",51.87889099121094,12.42527961730957,2014-09-05,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Atriplex oblongifolia Waldst. & Kit.,Germany,"Sachsen-Anhalt, SW Coswig",51.87889099121094,12.42527961730957,2014-09-05,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Helianthus tuberosus L.,Germany,"Sachsen-Anhalt, SW Coswig",51.87889099121094,12.42527961730957,2014-09-05,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Apera spica-venti (L.) P. Beauv.,Germany,"Sachsen-Anhalt, O Chörau",51.81861114501953,12.12639045715332,2008-06-24,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Silaum silaus (L.) Schinz & Thell.,Germany,"Sachsen-Anhalt, SO Wanzer",52.9869384765625,11.611940383911133,2015-08-21,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Dianthus deltoides,Germany,"Germany: Bayern. .. bei Dinkelscherben. 1849-07-01 - 1849-07-31, Leg.: Kummer.",48.3492317199707,10.589303016662598,1849-07-01,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Adoxa moschatellina L.,Germany,"Deutschland, Schleswig-Holstein, Kreis Rendsburg-Eckernförde, Blocksdorfer Holz 1,5 km nordöstl. Groß Vollstedt, 54°14'N, 009°53'E, 40 m",54.23332977294922,9.883330345153809,1982-05-09,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Dianthus armeria,Germany,"Germany: Baden-Württemberg. Sternenfels, Umgebung. 1984-09-02.",49.0492057800293,8.854122161865234,1984-09-02,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Potamogeton gramineus,Germany,"Germany: Nordrhein-Westfalen. Kr. Warendorf, Ennigerloh, Blänke südöstl. Terharen. 2004-08-22, Leg.: U. Reese 4014.33.",51.83595657348633,8.025598526000977,2004-08-22,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Mahonia aquifolium (Pursh) Nutt.,Germany,"Germany: Brandenburg. MTB 3150,3 Bad Freienwalde, Schiffmühle, a. d. Abzweigg. nach Bralitz, Waldrand. 2011-04-16, Leg.: U. Raabe.",52.80753326416016,14.040398597717283,2011-04-16,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Potamogeton alpinus,Germany,"Germany: Rheinland-Pfalz. Gondenbrett-Niedermehle, großer Teich im Mehlenbachtal ca. 850 m ESE Warmendell. 2006-07-17, Leg.: R. Hand 5202.",50.20806121826172,6.388918399810791,2006-07-17,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Potamogeton alpinus,Germany,"Germany: Rheinland-Pfalz. Gondenbrett-Niedermehlen, großer Teich im Mehlenbachtal ca. 850 m ESE Warmendell. 2006-07-17, Leg.: R. Hand 5202.",50.20814514160156,6.388947010040283,2006-07-17,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Potamogeton alpinus,Germany,"Germany: Rheinland-Pfalz. Gondenbrett-Niedermehlen, großer Teich im Mehlenbachtal ca 850 m ESE Warmendell. 2006-07-17, Leg.: R. Hand 5202.",50.20806121826172,6.388818264007568,2006-07-17,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Arenaria leptoclados,Germany,"Germany: Rheinland-Pfalz. Trier-Ost, Helenenstr. auf Mauerabsatz unweit Mündung in die Schützenstr.; TK 6205/2. 2009-07-11, Leg.: R. Hand.",49.75170135498047,6.647779941558838,2009-07-11,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Betula verrucosa,Germany,"Germany: Thüringen. Wandersleben: Wanderslebner Gleiche. 1949-04-24, Leg.: J. Gebhardt 145.",50.89962387084961,10.850543022155762,1949-04-24,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Corylus colurna,Germany,"Germany: Thüringen. Frankenhausen, auch  Park Weimar, Russenfriedhof. 1950-06-11, 145.",51.36133193969727,11.09695529937744,1950-06-11,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Pinus sylvestris,Germany,"Germany: Bayern. Wald bei Schwaben. 1915-05-30, 1826.",48.19100189208984,11.868000030517578,1915-05-30,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Stellaria aquatica (L.) Scop.,Germany,"Grunewald, am Pechsee",52.48194122314453,13.212499618530272,1933,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Xerophyta elegans,Germany,Germany: Baden-Württemberg. cult. BG-Heidelberg. 101408.,49.4150619506836,8.667805671691895,,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Xerophyta dasylirioides,Germany,"Germany: Nordrhein-Westfalen. kultiviert im BG Bonn, Ursprungsland: Madagaskar, without location. 13690.",50.724639892578125,7.092962265014648,,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Xerophyta dasylirioides,Germany,"Germany: Nordrhein-Westfalen. cult. BG-Bonn  Herkunft  Madagascar, 45 km N of Tananarivo, Inselberg Luhavv hitra near Andranovelona. 1993-04-03, Leg.: Eb. Fischer & Höfler 11404.",50.72394561767578,7.092404365539551,1993-04-03,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Arnica montana,Germany,Germany: Sachsen-Anhalt. Harz-Flora  Wiesen am Rabenstein b. Rothehütte. 1910-06-26.,51.75199890136719,10.74899959564209,1910-06-26,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Arnica montana,Germany,"Germany: Sachsen. Altenberg, im sächs. Erzgebirge. Leg.: H. G. Reichenbach.",50.766597747802734,13.752323150634766,,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Arnica montana,Germany,"Germany: Sachsen-Anhalt. Flora von Magdeburg, Alvenslebenscher Höhenzug. Nicht selten, auf Waldwiesen. 1870-06-14, Leg.: G. Maass.",52.28338623046875,11.209487915039062,1870-06-14,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Polycnemum arvense,Germany,"Germany: Rheinland-Pfalz. Auf festem Tuffsteinboden des ? Aecker zwischen Andernach und Niedermendig. 1860-09-24, Leg.: Dr. Wirtgen.",50.39799880981445,7.338469982147217,1860-09-24,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
indet.,Germany,Germany: Brandenburg. Bei den Scheunen am Hausberge. Leg.: H. Buchholz.,52.83209991455078,13.824700355529783,,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Alnus glutinosa (L.) Gaertn.,Germany,"Germany: Bayern. Deining am Moor. 1915-03-22, Leg.: Karl 1390.",48.21996688842773,14.733047485351562,1915-03-22,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Chenopodium album,Germany,"Germany: Baden-Württemberg. Remseck bei Stuttgart, Äcker und Weiden . 1984-09-03, Leg.: Eva von Nickisch-Rosenegk.",48.87689971923828,9.267569541931152,1984-09-03,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Scabiosa canescens Waldst. & Kit.,Germany,"Germany: Brandenburg. Stolpe/Oder. 13.08.2014, Leg.: S. Ismail & V. Duwe SI14041.",52.98194885253906,14.10694980621338,2014-08-13,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Ranunculus sorviodurus Dunkel,Germany,"Unterbayerisches Hügelland, Lkr./Bez. SR, 7040.43, Straubing, w Rain, mittlerer Teil des Rainer Wlades, nahe Saubründlgraben, Wegkreuzung mit Hochsitz, grasiger Wegrand, Mischwaldrand, 329 m",48.91107940673828,12.452400207519531,2014-04-25,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Ranunculus sorviodurus Dunkel,Germany,"Unterbayerisches Hügelland, Lkr./Bez. SR, 7040.43, Straubing, w Rain, mittlerer Teil des Rainer Wlades, nahe Saubründlgraben, Wegkreuzung mit Hochsitz, grasiger Wegrand, Mischwaldrand, 329 m",48.91107940673828,12.452400207519531,2014-04-25,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Arenaria serpyllifolia,Germany,"Germany: Berlin. in arboreto ad viam ""Olymp-str."". 1946-05-05, Leg.: C. Risch.",52.51580047607422,13.252699851989746,1946-05-05,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Tephroseris helenitis (L.) B. Nord.,Germany,Bai Boxberg im Badischen [Boxberg (Baden)],49.480281829833984,9.629440307617188,1857-05,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Tephroseris helenitis (L.) B. Nord.,Germany,Rodebacher Thal b. Neuwied a/Rh. [near Rodenbach],50.462501525878906,7.443059921264648,,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Carex secalina Wahlenb.,Germany,"Germany: Sachsen-Anhalt. Seeburg, NE-Rand Kernersee, unweit Grabenknick S Kläranlage. in gemähtem Grünland. Alt.: 83 m. 06.09.2016, Leg.: R. Hand 8046.",51.497501373291016,11.739999771118164,2016-09-06,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Arnica montana,Germany,"Germany: Bayern. München - Waldwiesen bei Lochham im Würmtal. 1931-06-20, Leg.: Dihm 2977.",48.13077545166016,11.44753646850586,1931-06-20,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Dianthus caryophyllus,Germany,"Germany: Berlin. in horto col[ui?]. 1946-06-09, Leg.: C. Risch.",52.44900131225586,13.457565307617188,1946-06-09,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Dianthus armeria,Germany,"Germany: Rheinland-Pfalz. Weihenheim [Wachenheim] / Weinstr. 1955-06-05, Leg.: E. Schenk.",49.44111251831055,8.180000305175781,1955-06-05,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Dianthus armeria,Germany,"Germany: Rheinland-Pfalz. Neustadt/W[einstraße], Castanea-Busch auf B.S. 1854-08-01, Leg.: E. Schenk.",49.34998321533203,8.133981704711914,1854-08-01,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Dianthus carthusianorum,Germany,"Germany: Niedersachsen. Leese/Weser, Geestsand. 1948-05-08, Leg.: E. Schenk.",52.50720977783203,9.11916732788086,1948-05-08,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Dianthus carthusianorum,Germany,"Germany: Brandenburg. In monte Pimpinellenberg prope Oderberg. 1947-08-07, Leg.: C. Risch.",52.86595153808594,14.015378952026367,1947-08-07,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Dianthus superbus,Germany,"Germany: Bayern. Kitzingen, Giltholz. 1951-08-14, Leg.: E. Schenk.",49.75166702270508,10.185184478759766,1951-08-14,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Picea schrenkiana,Germany,"Germany: Berlin. in horto bot. Berol., col. 1946-10-09, Leg.: C. Risch.",52.45661163330078,13.304615020751951,1946-10-09,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Larix dahurica,Germany,"Germany: Berlin. col. in horto bot. Berol. 1946-04-10, Leg.: C. Risch.",52.4565315246582,13.30418586730957,1946-04-10,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Ginkgo biloba,Germany,"Germany: Berlin. in horto bot. Berol., col. 1946-07-31, Leg.: C. Risch.",52.45663833618164,13.304572105407717,1946-07-31,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Spinacia oleracea,Germany,"Germany: Berlin. auf Äckern, zwischen Moabit und Charlottenburg. 1849-06-02, Leg.: F. Schwarzer.",52.525001525878906,13.327699661254885,1849-06-02,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Chenopodium botrys,Germany,"Germany: Berlin. Berlin NW 40, Heidestrasse, am Hochbauamt. An Mauern, Adventivpflanze. 1946-07-01 - 1946-07-31, Leg.: Berger-Landefeldt.",52.53229904174805,13.366399765014648,1946-07-01,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Chenopodium album,Germany,"Germany: Berlin. Strahlow [Stralau] bei Berlin. 1849-07-07, Leg.: F. Schwarzer.",52.49319839477539,13.47410011291504,1849-07-07,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Dianthus carthusianorum,Germany,"Germany: Brandenburg. Papenberge bei Berlin. 1849-06-09, Leg.: F. Schwarzer.",52.62868881225586,13.19955825805664,1849-06-09,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Dianthus carthusianorum,Germany,"Germany: Sachsen-Anhalt. Unstruttal, Bottendorf, Galgenberg, Südhänge. Durch Schafweide stark verarmte Grasheide auf devonischem Porphyrkonglomerat. 1950-05-20, Leg.: Berger-Landefeldt.",51.31277847290039,11.404722213745115,1950-05-20,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Dianthus gratianopolitanus,Germany,"Germany: Brandenburg. hinterm Alaunwerk, Freienwalde zum ersten Mal gefunden. 1846, Leg.: Schäde.",52.78810501098633,13.993803024291992,1846-01-01,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Dianthus gratianopolitanus,Germany,Germany: Nordrhein-Westfalen. In rupestribus prope Bonn. Leg.: Monheim.,50.70357894897461,7.091546058654785,,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Dianthus deltoides,Germany,"Germany: Brandenburg. Umgebung von Potsdam; Golm, trockener Wegrand. Leg.: Berger-Landefeldt.",52.40590286254883,12.9658842086792,,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Arnica montana,Germany,"Germany: Sachsen. bei Lawalde, Kr. Löbau. 1947-06-12, Leg.: B.[ornkamm] 2969.",51.07969665527344,14.593364715576172,1947-06-12,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Ephedra nebrodensis,Germany,"Germany: Berlin. Col. in horto bot. Berol. 1947-10-08, Leg.: C. Risch.",-22.67132568359375,14.985591888427734,1947-10-08,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Ephedra sp.,Germany,"Germany: Berlin. In horto bot. Berol., col. 1946-10-09, Leg.: C. Risch.",52.4543571472168,13.304829597473145,1946-10-09,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Chamaecyparis pisifera,Germany,"Germany: Berlin. in horto bot. Berol., col. 1946-08-13, Leg.: C. Risch.",52.45663833618164,13.304657936096191,1946-08-13,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Glyceria notata Chevall.,Germany,"Germany: Saarland. Schiffweiler, Kreis Neunkirchen, Heiligenwald, Feuchtsenke am Tafelbrunnen,TK/Minutenfeld 6608/231. Alt.: 323 m. 06.07.2014, Leg.: F. -J. Weicherding FJW-2014-0074.",49.36054992675781,7.091110229492188,2014-07-06,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
